CPM_ID	Chinese_patent_medicine	Pinyin_term	Routes_of_administration
CPM06732	通塞脉片	Tongsaimai Pian	Oral
CPM06733	通舒口爽胶囊	Tongshu Koushuang Jiaonang	Oral
CPM06734	通舒口爽片	Tongshu Koushuang Pian	Oral
CPM06735	通天口服液	Tongtian Koufuye	Oral
CPM06736	通心络胶囊	Tongxinluo Jiaonang	Oral
CPM06737	通心舒胶囊	Tongxinshu Jiaonang	Oral
CPM06738	通宣理肺膏	Tongxuan Lifei Gao	Oral
CPM06739	通宣理肺胶囊	Tongxuan Lifei Jiaonang	Oral
CPM06740	通宣理肺颗粒	Tongxuan Lifei Keli	Oral
CPM06741	通宣理肺口服液	Tongxuan Lifei Koufuye	Oral
CPM06742	通宣理肺片	Tongxuan Lifei Pian	Oral
CPM06743	通宣理肺丸	Tongxuan Lifei Wan	Oral
CPM06744	通幽润燥丸	Tongyou Runzao Wan（Shuimiwan）	Oral
CPM06745	通之舒胶囊	Tongzhishu Jiaonang	Oral
CPM06746	通滞埃提勒菲力沙那片	Tongzhi Aidilefeili Shana Pian	Oral
CPM06747	通滞苏润江胶囊	Tongzhi Surunjiang Jiaonang	Oral
CPM06748	同仁安神丸	Tongren Anshen Wan	Oral
CPM06749	同仁大活络丸	Tongren Dahuoluo Wan	Oral
CPM06750	同仁牛黄清心丸	Tongren Niuhuang Qingxin Wan	Oral
CPM06751	同仁乌鸡白凤口服液	Tongren Wuji Baifeng Koufuye	Oral
CPM06752	同仁乌鸡白凤丸	Tongren Wuji Baifeng Wan	Oral
CPM06753	童宝乐片	Tongbaole Pian	Oral
CPM06754	童康颗粒	Tongkang Keli	Oral
CPM06755	童康片	Tongkang Pian	Oral
CPM06756	痛风定胶囊	Tongfengding Jiaonang	Oral
CPM06757	痛风定片	Tongfengding Pian	Oral
CPM06758	痛风舒胶囊	Tongfengshu Jiaonang	Oral
CPM06759	痛风舒片	Tongfengshu Pian	Oral
CPM06760	痛经宝颗粒	Tongjingbao Keli	Oral
CPM06761	痛经调理口服液	Tongjing Tiaoli Koufuye	Oral
CPM06762	痛经口服液	Tongjing Koufuye	Oral
CPM06763	痛经灵颗粒	Tongjingling Keli	Oral
CPM06764	痛经宁胶囊	Tongjingning Jiaonang	Oral
CPM06765	痛经宁颗粒	Tongjingning Keli	Oral
CPM06766	痛经宁糖浆	Tongjingning Tangjiang	Oral
CPM06767	痛经片	Tongjing Pian	Oral
CPM06768	痛经软膏	Tongjing Ruangao	Topical
CPM06769	痛经丸	Tongjing Wan	Oral
CPM06770	痛可舒酊	Tongkeshu Ding	Topical
CPM06771	痛克搽剂	Tongke Chaji	Topical
CPM06772	痛舒胶囊	Tongshu Jiaonang	Oral
CPM06773	痛舒片	Tongshu Pian	Oral
CPM06774	痛泻宁颗粒	Tongxiening Keli	Oral
CPM06775	痛血康胶囊	Tongxuekang Jiaonang	Topical
CPM06776	痛肿灵	Tongzhongling	Topical
CPM06777	头风痛胶囊	Toufengtong Jiaonang	Oral
CPM06778	头风痛丸	Toufengtong Wan	Oral
CPM06779	头痛宁胶囊	Toutongning Jiaonang	Oral
CPM06780	透骨灵橡胶膏	Touguling Xiangjiaogao	Topical
CPM06781	土贝母皂苷注射液	Tubeimu Zaogan Zhusheye	Topical
CPM06782	吐泻肚痛胶囊	Tuxie Dutong Jiaonang	Oral
CPM06783	退热清咽颗粒	Tuire Qingyan Keli	Oral
CPM06784	退障眼膏	Tuizhang Yangao	Topical
CPM06785	娃娃宁	Wawa Ning	Oral
CPM06786	娃娃宁泡腾片	Wawaning Paotengpian	Oral
CPM06787	外搽白灵酊	Waicha Bailing Ding	Topical
CPM06788	外感风寒颗粒	Waigan Fenghan Keli	Oral
CPM06789	外感风痧颗粒	Waigan Fengsha Keli	Oral
CPM06790	外感平安茶	Waigan Ping’an Cha	Oral
CPM06791	外感平安颗粒	Waigan Ping’an Keli	Oral
CPM06792	外伤如意膏	Waishang Ruyi Gao	Topical
CPM06793	外用溃疡散	Waiyong Kuiyang San	Topical
CPM06794	外用万应膏	Waiyong Wanying Gao	Topical
CPM06795	外用无敌膏	Waiyongwudi Gao	Topical
CPM06796	外用应急软膏	Waiyong Yingji Ruangao	Topical
CPM06797	外用止咳散	Waiyong Zhike San	Topical
CPM06798	顽癣敌软膏	Wanxuandi Ruangao	Topical
CPM06799	顽癣净	Wanxuan Jing	Topical
CPM06800	万宝油	Wanbao You	Topical
CPM06801	万金香气雾剂	Wanjinxiang Qiwuji	Topical
CPM06802	万灵五香膏	Wanling Wuxiang Gao	Topical
CPM06803	万氏牛黄清心片	Wanshi Niuhuang Qingxin Pian	Oral
CPM06804	万氏牛黄清心丸	Wanshi Niuhuang Qingxin Wan	Oral
CPM06805	万通筋骨片	Wantongjingu Pian	Oral
CPM06806	万应茶	Wanying Cha	Oral
CPM06807	万应莪术油	Wanying 'ezhu You	Topical
CPM06808	万应甘和茶	Wanying Ganhe Cha	Oral
CPM06809	万应胶囊	Wanying Jiaonang	Oral
CPM06810	尪痹颗粒	Wangbi Keli	Oral
CPM06811	尪痹片	Wangbi Pian	Oral
CPM06812	王回回狗皮膏	Wanghuihui Goupigao	Topical
CPM06813	王氏保赤丸	Wangshi Baochiwan	Oral
CPM06814	威灵骨刺膏	Weilingguci Gao	Topical
CPM06815	威隆壮骨酒	Weilong Zhuanggu Jiu	Oral
CPM06816	维C银翘胶囊	Wei C Yinqiao Jiaonang	Oral
CPM06817	维C银翘颗粒	Wei C Yinqiao Keli	Oral
CPM06818	维C银翘片	Wei C Yinqiao Pian	Oral
CPM06819	维C银翘软胶囊	Wei C Yinqiao Ruanjiaonang	Oral
CPM06820	维儿康洗液	Wei´erkang Xiye	Topical
CPM06821	维尔康胶囊	Wei’erkang Jiaonang	Oral
CPM06822	维妇康洗液	Weifukang Xiye	Topical
CPM06823	维肝福泰片	Weigan Futai Pian	Oral
CPM06824	维生素C银翘片	Weishengsu C Yinqiao Pian	Oral
CPM06825	维他参颗粒	Weitashen Keli	Oral
CPM06826	维血康颗粒	Weixuekang Keli	Oral
CPM06827	维血康糖浆	Weixuekang Tangjiang	Oral
CPM06828	维血宁	Weixuening	Oral
CPM06829	维血宁合剂	Weixuening Heji	Oral
CPM06830	维血宁颗粒	Weixuening Keli	Oral
CPM06831	卫生宝丸	Weishengbao Wan	Oral
CPM06832	卫生培元丸	Weisheng Peiyuan Wan	Oral
CPM06833	卫生丸	Weisheng Wan	Oral
CPM06834	胃安胶囊	Weian Jiaonang	Oral
CPM06835	胃安宁片	Weianning Pian	Oral
CPM06836	胃病丸	Weibing Wan	Oral
CPM06837	胃肠安丸	Weichang’an Wan	Oral
CPM06838	胃肠复元膏	Weichang Fuyuan Gao	Oral
CPM06839	胃肠健胶囊	Weichangjian Jiaonang	Oral
CPM06840	胃肠灵胶囊	Weichangling Jiaonang	Oral
CPM06841	胃肠灵片	Weichangling Pian	Oral
CPM06842	胃肠宁颗粒	Weichangning Keli	Oral
CPM06843	胃肠宁片	Weichangning Pian	Oral
CPM06844	胃得安胶囊	Weidean Jiaonang	Oral
CPM06845	胃得安片	Weidean Pian	Oral
CPM06846	胃得康片	Weidekang Pian	Oral
CPM06847	胃尔康片	Weierkang Pian	Oral
CPM06848	胃福颗粒	Weifu Keli	Oral
CPM06849	胃复春胶囊	Weifuchun Jiaonang	Oral
CPM06850	胃复春片	Weifuchun Pian	Oral
CPM06851	胃复胶囊	Weifu Jiaonang	Oral
CPM06852	胃复宁胶囊	Weifuning Jiaonang	Oral
CPM06853	胃复舒胶囊	Weifushu Jiaonang	Oral
CPM06854	胃活灵片	Weihuoling Pian	Oral
CPM06855	胃康胶囊	Weikang Jiaonang	Oral
CPM06856	胃康灵胶囊	Weikangling Jiaonang	Oral
CPM06857	胃康灵颗粒	Weikangling Keli	Oral
CPM06858	胃康灵片	Weikangling Pian	Oral
CPM06859	胃康宁片	Weikangning Pian	Oral
CPM06860	胃可安胶囊	Weike’an Jiaonang	Oral
CPM06861	胃可宁	Weikening	Oral
CPM06862	胃刻宁胶囊	Weikening Jiaonang	Oral
CPM06863	胃刻宁片	Weikening Pian	Oral
CPM06864	胃乐胶囊	Weile Jiaonang	Oral
CPM06865	胃乐宁片	Weilening Pian	Oral
CPM06866	胃乐舒口服液	Weileshu Koufuye	Oral
CPM06867	胃乐新胶囊	Weilexin Jiaonang	Oral
CPM06868	胃乐新颗粒	Weilexin Keli	Oral
CPM06869	胃力胶囊	Weili Jiaonang	Oral
CPM06870	胃力康颗粒	Weilikang Keli	Oral
CPM06871	胃力片	Weili Pian	Oral
CPM06872	胃立康片	Weilikang Pian	Oral
CPM06873	胃灵冲剂	Weiling Chongji	Oral
CPM06874	胃灵合剂	Weiling Heji	Oral
CPM06875	胃灵颗粒	Weiling Keli	Oral
CPM06876	胃乃安胶囊	Weinaian Jiaonang	Oral
CPM06877	胃逆康胶囊	Weinikang Jiaonang	Oral
CPM06878	胃宁散	Weining San	Oral
CPM06879	胃气痛片	Weiqitong Pian	Oral
CPM06880	胃热清胶囊	Weireqing Jiaonang	Oral
CPM06881	胃散	Wei San	Oral
CPM06882	胃舒宁胶囊	Weishuning Jiaonang	Oral
CPM06883	胃舒宁颗粒	Weishuning Keli	Oral
CPM06884	胃舒宁片	Weishuning Pian	Oral
CPM06885	胃舒片	Weishu Pian	Oral
CPM06886	胃舒欣颗粒	Weishuxin Keli	Oral
CPM06887	胃舒止痛胶囊	Weishu Zhitong Jiaonang	Oral
CPM06888	胃舒止痛片	Weishu Zhitong Pian	Oral
CPM06889	胃苏颗粒	Weisu Keli	Oral
CPM06890	胃太平胶囊	Weitaiping Jiaonang	Oral
CPM06891	胃泰和胶囊	Weitaihe Jiaonang	Oral
CPM06892	胃泰胶囊	Weitai Jiaonang	Oral
CPM06893	胃疼宁片	Weitengning Pian	Oral
CPM06894	胃痛定胶囊	Weitongding Jiaonang	Oral
CPM06895	胃痛定片	Weitongding Pian	Oral
CPM06896	胃痛宁片	Weitongning Pian	Oral
CPM06897	胃痛片	Weitong Pian	Oral
CPM06898	胃痛平胶囊	Weitongping Jiaonang	Oral
CPM06899	胃痛平糖浆	Weitongping Tangjiang	Oral
CPM06900	胃痛丸	Weitong Wan	Oral
CPM06901	胃脘舒颗粒	Weiwanshu Keli	Oral
CPM06902	胃脘舒片	Weiwanshu Pian	Oral
CPM06903	胃欣舒胶囊	Weixinshu Jiaonang	Oral
CPM06904	胃炎康胶囊	Weiyankang Jiaonang	Oral
CPM06905	胃炎宁颗粒	Weiyanning Keli	Oral
CPM06906	胃疡安胶囊	Weiyang'an Jiaonang	Oral
CPM06907	胃疡灵颗粒	Weiyangling Keli	Oral
CPM06908	胃疡宁丸	Weiyangning Wan	Oral
CPM06909	胃益胶囊	Weiyi Jiaonang	Oral
CPM06910	胃友新片	Weiyouxin Pian	Oral
CPM06911	温补肾阳酒	Wenbu Shenyang Jiu	Oral
CPM06912	温经白带丸	Wenjing Baidai Wan	Oral
CPM06913	温经活血片	Wenjing Huoxue Pian（Tangyipian）	Oral
CPM06914	温经颗粒	Wenjing Keli	Oral
CPM06915	温经养血合剂	Wenjing Yangxue Heji	Oral
CPM06916	温经止痛膏	Wenjing Zhitong Gao	Topical
CPM06917	温六散	Wenliu San	Oral
CPM06918	温脾固肠散	Wenpi Guchang San	Oral
CPM06919	温肾前列胶囊	Wenshen Qianlie Jiaonang	Oral
CPM06920	温肾前列片	Wenshen Qianlie Pian	Oral
CPM06921	温肾全鹿丸	Wenshen Quanlu Wan	Oral
CPM06922	温肾苏拉甫片	Wenshen Sulafu Pian	Oral
CPM06923	温胃阿亚然及片	Wenwei Ayaranji Pian	Oral
CPM06924	温胃降逆颗粒	Wenwei Jiangni Keli	Oral
CPM06925	温胃舒胶囊	Wenweishu Jiaonang	Oral
CPM06926	温胃舒颗粒	Wenweishu Keli	Oral
CPM06927	温胃舒泡腾片	Wenweishu Paoteng Pian	Oral
CPM06928	温胃舒片	Wenweishu Pian	Oral
CPM06929	温胃止痛膏	Wenwei Zhitong Gao	Topical
CPM06930	温阳酒	Wenyang Jiu	Oral
CPM06931	温中和胃胶囊	Wenzhong Hewei Jiaonang	Oral
CPM06932	温中止泻丸	Wenzhong Zhixie Wan	Oral
CPM06933	稳心胶囊	Wenxin Jiaonang	Oral
CPM06934	稳心颗粒	Wenxin Keli	Oral
CPM06935	稳心片	Wenxin Pian	Oral
CPM06936	稳压胶囊	Wenya Jiaonang	Oral
CPM06937	翁沥通胶囊	Wenlitong Jiaonang	Oral
CPM06938	翁沥通颗粒	Wenglitong Keli	Oral
CPM06939	翁沥通片	Wenglitong Pian	Oral
CPM06940	乌贝胶囊	Wubei Jiaonang	Oral
CPM06941	乌贝颗粒	Wubei Keli	Oral
CPM06942	乌贝散	Wubei San	Oral
CPM06943	乌丹降脂颗粒	Wudan Jiangzhi Keli	Oral
CPM06944	乌发丸	Wufa Wan	Oral
CPM06945	乌甘散	Wugan San	Oral
CPM06946	乌鸡白凤分散片	Wuji Baifeng Fensan Pian	Oral
CPM06947	乌鸡白凤胶囊	Wuji Baifeng Jiaonang	Oral
CPM06948	乌鸡白凤颗粒	Wuji Baifeng Keli	Oral
CPM06949	乌鸡白凤口服液	Wuji Baifeng Koufuye	Oral
CPM06950	乌鸡白凤片	Wuji Baifeng Pian	Oral
CPM06951	乌鸡白凤丸	Wuji Baifeng Wan	Oral
CPM06952	乌鸡地黄胶囊	Wuji Dihuang Jiaonang	Oral
CPM06953	乌鸡桂圆养血口服液	Wuji Guiyuan Yangxue Koufuye	Oral
CPM06954	乌鸡丸	Wuji Wan	Oral
CPM06955	乌鸡洋参胶囊	Wuji Yangshen Jiaonang	Oral
CPM06956	乌鸡增乳胶囊	Wuji Zengru Jiaonang	Oral
CPM06957	乌金活血止痛胶囊	Wujin Huoxue Zhitong Jiaonang	Oral
CPM06958	乌金活血止痛片	Wujin Huoxue Zhitong Pian	Oral
CPM06959	乌金胶囊	Wujin Jiaonang	Oral
CPM06960	乌金片	Wujin Pian	Oral
CPM06961	乌军治胆胶囊	Wujun Zhidan Jiaonang	Oral
CPM06962	乌军治胆片	Wujun Zhidan Pian	Oral
CPM06963	乌兰十三味汤散	Wulan Shisanwei Tangsan	Oral
CPM06964	乌灵胶囊	Wuling Jiaonang	Oral
CPM06965	乌苓苁蓉合剂	Wuling Congrong Heji	Oral
CPM06966	乌麦益智合剂	Wumai Yizhi Heji	Oral
CPM06967	乌梅人丹	Wumei Rendan	Oral
CPM06968	乌梅丸	Wumei Wan	Oral
CPM06969	乌蛇止痒丸	Wushe Zhiyang Wan	Oral
CPM06970	乌头注射液	Wutou Zhusheye	Injection
CPM06971	乌阳补心糖浆	Wuyang Buxin Tangjiang	Oral
CPM06972	乌枣健脑安神片	Wuzao Jiannao Anshen Pian	Oral
CPM06973	无比山药丸	Wubi Shanyao Wan	Oral
CPM06974	无敌丹胶囊	Wudidan Jiaonang	Oral
CPM06975	无敌药酒	Wudi Yaojiu	Oral
CPM06976	无敌止痛搽剂	Wudi Zhitong Chaji	Topical
CPM06977	无极丸	Wuji Wan	Oral
CPM06978	五参安神口服液	Wushen Anshen Koufuye	Oral
CPM06979	五参芪口服液	Wushenqi Koufuye	Oral
CPM06980	五福化毒片	Wufu Huadu Pian	Oral
CPM06981	五福化毒丸	Wufu Huadu Wan	Oral
CPM06982	五根胶囊	Wugen Jiaonang	Oral
CPM06983	五根油丸	Wugen Youwan	Oral
CPM06984	五更太平丸	Wugeng Taiping Wan	Oral
CPM06985	五海瘿瘤丸	Wuhai Yingliu Wan	Oral
CPM06986	五虎散	Wuhu San	Topical
CPM06987	五花茶颗粒	Wuhuacha Keli	Oral
CPM06988	五黄膏	Wuhuang Gao	Topical
CPM06989	五加参归芪精	Wujiashen Guiqijing	Oral
CPM06990	五加参蛤蚧精	Wujiashen Gejiejing	Oral
CPM06991	五加参精	Wujiashen Jing	Oral
CPM06992	五加参颗粒	Wujiashen Keli	Oral
CPM06993	五加更年片	Wujia Gengnian Pian	Oral
CPM06994	五加皮酒	Wujiapi Jiu	Oral
CPM06995	五加片	Wujia Pian	Oral
CPM06996	五加芪菊颗粒	Wujia Qiju Keli	Oral
CPM06997	五加茸血口服液	Wujia Rongxue Koufuye	Oral
CPM06998	五加生化胶囊	Wujia Shenghua Jiaonang	Oral
CPM06999	五加双参片	Wujia Shuangshen Pian	Oral
CPM07000	五粒回春丸	Wuli Huichun Wan	Oral
CPM07001	五淋化石胶囊	Wulin Huashi Jiaonang	Oral
CPM07002	五淋化石丸	Wulin Huashi Wan	Oral
CPM07003	五淋丸	Wulin Wan	Oral
CPM07004	五灵肝复胶囊	Wuli Ganfu Jiaonang	Oral
CPM07005	五灵胶囊	Wuling Jiaonang	Oral
CPM07006	五灵丸	Wuling Wan	Oral
CPM07007	五灵止痛胶囊	Wuling Zhitong Jiaonang	Oral
CPM07008	五苓胶囊	Wuling Jiaonang	Oral
CPM07009	五苓片	Wuling Pian	Oral
CPM07010	五苓散	Wuling San	Oral
CPM07011	五妙水仙膏	Wumiao Shuixian Gao	Topical
CPM07012	五仁醇胶囊	Wurenchun Jiaonang	Oral
CPM07013	五仁润肠丸	Wuren Runchang Wan	Oral
CPM07014	五松肿痛酊	Wusong Zhongtong Ding	Topical
CPM07015	五塔标行军散	Wutabiao Xingjunsan	Oral
CPM07016	五味安神颗粒	Wuwei Anshen Keli	Oral
CPM07017	五味甘露药浴颗粒	Wuwei Ganlu Yaoyu Keli	Topical
CPM07018	五味甘露药浴汤散	Wuwei Ganlu Yaoyu Tangsan	Topical
CPM07019	五味甘露药浴洗剂	Wuwei Ganlu Yaoyu Xiji	Topical
CPM07020	五味甘露滋补丸	Wuwei Ganlu Zibu Wan	Oral
CPM07021	五味黄连丸	Wuwei Huanglian Wan	Oral
CPM07022	五味健脑口服液	Wuwei Jiannao Koufuye	Oral
CPM07023	五味金色丸	Wuwei Jinse Wan	Oral
CPM07024	五味决明茶	Wuwei Jueming Cha	Oral
CPM07025	五味清浊散	Wuwei Qingzhuo San	Oral
CPM07026	五味清浊丸	Wuwei Qingzhuo Wan	Oral
CPM07027	五味沙棘含片	Wuwei Shaji Hanpian	Oral
CPM07028	五味沙棘颗粒	Wuwei Shaji Keli	Oral
CPM07029	五味沙棘散	Wuwei Shaji San	Oral
CPM07030	五味麝香丸	Wuwei Shexiang Wan	Oral
CPM07031	五味香连丸	Wuwei Xianglian Wan	Oral
CPM07032	五味治肝片	Wuwei Zhigan Pian	Oral
CPM07033	五味子胶囊	Wuweizi Jiaonang	Oral
CPM07034	五味子颗粒	Wuweizi Keli	Oral
CPM07035	五味子片	Wuweizi Pian	Oral
CPM07036	五味子糖浆	Wuweizi Tangjiang	Oral
CPM07037	五味子丸	Wuweizi Wan	Oral
CPM07038	五香伤膏	Wuxiangshang Gao	Topical
CPM07039	五香丸	Wuxiang Wan	Oral
CPM07040	五芝地仙金髓膏	Wuzhi Dixian Jinsui Gao	Oral
CPM07041	五酯滴丸	Wuzhi Diwan	Oral
CPM07042	五酯胶囊	Wuzhi Jiaonang	Oral
CPM07043	五酯片	Wuzhi Pian	Oral
CPM07044	五酯软胶囊	Wuzhi Ruanjiaonang	Oral
CPM07045	五子补肾酒	Wuzi Bushen Jiu	Oral
CPM07046	五子降脂胶囊	Wuzi Jiangzhi Jiaonang	Oral
CPM07047	五子衍宗胶囊	Wuzi Yanzong Jiaonang	Oral
CPM07048	五子衍宗口服液	Wuzi Yanzong Koufuye	Oral
CPM07049	五子衍宗片	Wuzi Yanzong Pian	Oral
CPM07050	五子衍宗软胶囊	Wuzi Yanzong Ruanjiaonang	Oral
CPM07051	五子衍宗丸	Wuzi Yanzong Wan	Oral
CPM07052	五子益肾酒	Wuzi Yishen Jiu	Oral
CPM07053	午时茶	Wushi Cha	Oral
CPM07054	午时茶颗粒	Wushicha Keli	Oral
CPM07055	武力拔寒散	Wuli Bahan San	Topical
CPM07056	戊己丸	Wuji Wan	Oral
CPM07057	鹜芪口服液	Wuqi Koufuye	Oral
CPM07058	西瓜霜	Xigua Shuang	Topical
CPM07059	西瓜霜清咽含片	Xiguashuang Qingyan Hanpian	Oral
CPM07060	西瓜霜润喉片	Xiguashuang Runhou Pian	Oral
CPM07061	西汉古酒	Xihan Gujiu	Oral
CPM07062	西黄胶囊	Xihuang Jiaonang	Oral
CPM07063	西黄清醒丸	Xihuang Qingxing Wan	Oral
CPM07064	西黄丸	Xihuang Wan	Oral
CPM07065	西羚丹	Xiling Dan	Oral
CPM07066	西羚解毒丸	Xiling Jiedu Wan	Oral
CPM07067	西羚丸	Xiling Wan	Oral
CPM07068	西帕依麦孜彼子胶囊	Xipayi Maizibizi Jiaonang	Oral
CPM07069	西帕依麦孜彼子口服液	Xipayi Maizibizi Koufuye	Oral
CPM07070	西青果颗粒	Xiqingguo Keli	Oral
CPM07071	西洋参花粉口服液	Xiyangshen Huafen Koufuye	Oral
CPM07072	西洋参黄芪胶囊	Xiyangshen Huangqi Jiaonang	Oral
CPM07073	西洋参胶囊	Xiyangshen Jiaonang	Oral
CPM07074	西洋参金钱龟合剂	Xiyangshen Jinqiangui Heji	Oral
CPM07075	西园喉药散	Xiyuan Houyao San	Topical
CPM07076	矽肺宁片	Xifeining Pian	Oral
CPM07077	息喘丸	Xichuan Wan	Oral
CPM07078	息咳糖浆	Xike Tangjiang	Oral
CPM07079	息伤乐酊	Xishangle Ding	Topical
CPM07080	锡类散	Xilei San	Topical
CPM07081	豨红通络口服液	Xihong Tongluo Koufuye	Oral
CPM07082	豨桐胶囊	Xitong Jiaonang	Oral
CPM07083	豨桐丸	Xitong Wan	Oral
CPM07084	豨莶风湿胶囊	Xixian Fengshi Jiaonang	Oral
CPM07085	豨莶风湿片	XiXian Fengshi Pian	Oral
CPM07086	豨莶通栓胶囊	Xixian Tongshuan Jiaonang	Oral
CPM07087	豨莶通栓丸	Xixian Tongshuan Wan	Oral
CPM07088	豨蛭络达胶囊	Xizhi Luoda Jiaonang	Oral
CPM07089	熄风通络头痛片	Xifeng Tongluo Toutong Pian	Oral
CPM07090	喜炎平注射液	Xiyanping Zhusheye	Injection
CPM07091	遐龄颗粒	Xialing Keli	Oral
CPM07092	霞天曲	Xiatian Qu	Oral
CPM07093	下乳涌泉散	Xiaru Yongquan San	Oral
CPM07094	下消丸	Xiaxiao Wan	Oral
CPM07095	夏枯草膏	Xiakucao Gao	Oral
CPM07096	夏枯草胶囊	Xiakucao Jiaonang	Oral
CPM07097	夏枯草颗粒	Xiakucao Keli	Oral
CPM07098	夏枯草口服液	Xiakucao Koufuye	Oral
CPM07099	夏枯草片	Xiaokucao Pian	Oral
CPM07100	夏桑菊胶囊	Xiasangju Jiaonang	Oral
CPM07101	夏桑菊颗粒	Xiasangju Keli	Oral
CPM07102	夏天无滴眼液	Xiatianwu Diyanye	Topical
CPM07103	夏天无胶囊	Xiatianwu Jiaonang	Oral
CPM07104	夏天无片	Xiatianwu Pian	Oral
CPM07105	夏天无眼药水	Xiatianwu Yanyaoshui	Topical
CPM07106	夏天无注射液	Xiatianwu Zhusheye	Injection
CPM07107	仙参口服液	Xianshen Koufuye	Oral
CPM07108	仙蟾片	Xianchan Pian	Oral
CPM07109	仙蛾酒	Xian´e Jiu	Oral
CPM07110	仙骨参芪口服液	Xian‘gu Shenqi Koufuye	Oral
CPM07111	仙戟补肾胶囊	Xianji Bushen Jiaonang	Oral
CPM07112	仙乐雄胶囊	Xianlexiong Jiaonang	Oral
CPM07113	仙藜口服液	Xianli Koufuye	Oral
CPM07114	仙灵地黄补肾颗粒	Xianling Dihuang Bushen Keli	Oral
CPM07115	仙灵骨葆胶囊	Xianling Gubao Jiaonang	Oral
CPM07116	仙灵骨葆片	Xianling Gubao Pian	Oral
CPM07117	仙灵脾胶囊	Zianlingpi Jiaonang	Oral
CPM07118	仙灵脾颗粒	Xianlingpi Keli	Oral
CPM07119	仙灵脾片	Xianlingpi Pian	Oral
CPM07120	仙鹿补酒	Xianlu Jiu	Oral
CPM07121	仙鹿口服液	Xianlu Koufuye	Oral
CPM07122	仙人掌胃康胶囊	Xianrenzhang Weikang Jiaonang	Oral
CPM07123	仙茸护肾胶囊	Xianrong Hushen Jiaonang	Oral
CPM07124	仙茸壮阳口服液	Xianrong Zhuangyang Koufuye	Oral
CPM07125	仙茸壮阳片	Xianrong Zhuangyang Pian	Oral
CPM07126	鲜天麻胶囊	Xiantianma Jiaonang	Oral
CPM07127	鲜益母草胶囊	Xian Yimucao Jiaonang	Oral
CPM07128	鲜竹沥	Xianzhuli	Oral
CPM07129	痫愈胶囊	Xianyu Jiaonang	Oral
CPM07130	显齿蛇葡萄总黄酮含片	Xianchisheputaozonghuangtong Hanpian	Oral
CPM07131	苋菜黄连素胶囊	Xiancai Huangliansu Jiaonang	Oral
CPM07132	香丹注射液	Xiangdan Zhusheye	Injection
CPM07133	香茯益血口服液	Xiangfu Yixue Koufuye	Oral
CPM07134	香附调经止痛丸	Xiangfu Tiaojing Zhitong Wan	Oral
CPM07135	香附丸	Xiangfu Wan	Oral
CPM07136	香菇多糖胶囊	Xianggu Duotang Jiaonang	Oral
CPM07137	香菇多糖片	Xianggu Duotang Pian	Oral
CPM07138	香桂活血膏	Xianggui Huoxue Gao	Topical
CPM07139	香果健消胶囊	Xiangguo Jianxiao Jiaonang	Oral
CPM07140	香果健消片	Xiangguo Jianxiao Pian	Oral
CPM07141	香荷止痒软膏	Xianghe Zhiyang Ruangao	Topical
CPM07142	香菊感冒颗粒	Xiangju Ganmao Keli	Oral
CPM07143	香菊含漱液	Xiangju Hanshuye	Topical
CPM07144	香菊胶囊	Xiangju Jiaonang	Oral
CPM07145	香菊片	Xiangju Pian	Oral
CPM07146	香橘丸	Xiangju Wan	Oral
CPM07147	香连化滞片	Xianglian Huazhi Pian	Oral
CPM07148	香连化滞丸	Xianglian Huazhi Wan	Oral
CPM07149	香连胶囊	Xianglian Jiaonang	Oral
CPM07150	香连颗粒	Xianglian Keli	Oral
CPM07151	香连片	Xianglian Pian	Oral
CPM07152	香连丸	Xianglian Wan	Oral
CPM07153	香连止泻片	Xianglian Zhixie Pian	Oral
CPM07154	香青百草油搽剂	Xiangqing Baicaoyou Chaji	Topical
CPM07155	香砂参术茶	Xiangsha Shenzhu Cha	Oral
CPM07156	香砂和胃丸	Xiangsha Hewei Wan	Oral
CPM07157	香砂和中丸	Xiangsha Hezhong Wan	Oral
CPM07158	香砂理中丸	Xiangsha Lizhong Wan	Oral
CPM07159	香砂六君合剂	Xiangsha Liujun Heji	Oral
CPM07160	香砂六君片	Xiangsha Liujun Pian	Oral
CPM07161	香砂六君丸	Xiangsha Liujun Wan	Oral
CPM07162	香砂平胃颗粒	Xiangsha Pingwei Keli	Oral
CPM07163	香砂平胃散	Xiangsha Pingwei San	Oral
CPM07164	香砂平胃丸	Xiangsha Pingwei Wan	Oral
CPM07165	香砂胃苓丸	Xiangsha Weiling Wan	Oral
CPM07166	香砂胃痛散	Xiangsha Weitong San	Oral
CPM07167	香砂养胃胶囊	Xiangsha Yangwei Jiaonang	Oral
CPM07168	香砂养胃颗粒	Xiangsha Yangwei Keli	Oral
CPM07169	香砂养胃口服液	Xiangsha Yangwei Koufuye	Oral
CPM07170	香砂养胃片	Xiangsha Yangwei Pian	Oral
CPM07171	香砂养胃乳剂	Xiangsha Yangwei Ruji	Oral
CPM07172	香砂养胃软胶囊	Xiangsha Yangwei Ruanjiaonang	Oral
CPM07173	香砂养胃丸	Xiangsha Yangwei Wan	Oral
CPM07174	香砂枳术丸	Xiangsha Zhizhu Wan	Oral
CPM07175	香芍颗粒	Xiangshao Keli	Oral
CPM07176	香石双解袋泡剂	Xiangshi Shuangjie Daipaoji	Topical
