CPM_ID	CHP_ID	Dosage_ratio
CPM02664	CHP00673	
CPM02664	CHP02585	
CPM02664	CHP03024	
CPM02664	CHP03185	
CPM02664	CHP01425	
CPM02664	CHP00638	
CPM02664	CHP00617	
CPM02664	CHP01118	
CPM02664	CHP04065	
CPM02664	CHP01326	
CPM02664	CHP00322	
CPM02664	CHP00303	
CPM02665	CHP04131	0.1882
CPM02665	CHP05737	0.4032
CPM02665	CHP00216	0.0108
CPM02665	CHP03545	0.1613
CPM02665	CHP00638	0.2151
CPM02665	CHP02410	0.0108
CPM02665	CHP05408	0.0108
CPM02666	CHP04006	0.0678
CPM02666	CHP00142	0.1356
CPM02666	CHP05319	0.1356
CPM02666	CHP01118	0.0339
CPM02666	CHP02427	0.1356
CPM02666	CHP01717	0.0678
CPM02666	CHP06090	0.1356
CPM02666	CHP00638	0.1356
CPM02666	CHP00641	0.0678
CPM02666	CHP00608	0.0339
CPM02666	CHP02904	0.0339
CPM02666	CHP03683	0.0169
CPM02667	CHP04006	
CPM02667	CHP02427	
CPM02667	CHP01717	
CPM02667	CHP06090	
CPM02667	CHP00142	
CPM02667	CHP00638	
CPM02667	CHP00641	
CPM02667	CHP00608	
CPM02667	CHP01118	
CPM02667	CHP02904	
CPM02667	CHP05319	
CPM02668	CHP04006	0.069
CPM02668	CHP00142	0.1379
CPM02668	CHP05319	0.1379
CPM02668	CHP01118	0.0345
CPM02668	CHP02427	0.1379
CPM02668	CHP01717	0.069
CPM02668	CHP06090	0.1379
CPM02668	CHP00638	0.1379
CPM02668	CHP00641	0.069
CPM02668	CHP00608	0.0345
CPM02668	CHP02904	0.0345
CPM02669	CHP04006	0.0678
CPM02669	CHP02427	0.1356
CPM02669	CHP01717	0.0678
CPM02669	CHP06090	0.1356
CPM02669	CHP00142	0.1356
CPM02669	CHP00638	0.1356
CPM02669	CHP00641	0.0678
CPM02669	CHP00608	0.0339
CPM02669	CHP01118	0.0339
CPM02669	CHP02904	0.0339
CPM02669	CHP03683	0.0169
CPM02669	CHP05319	0.1356
CPM02670	CHP04006	0.069
CPM02670	CHP01118	0.0345
CPM02670	CHP02427	0.1379
CPM02670	CHP01717	0.069
CPM02670	CHP06090	0.1379
CPM02670	CHP00142	0.1379
CPM02670	CHP00638	0.1379
CPM02670	CHP00641	0.069
CPM02670	CHP00608	0.0345
CPM02670	CHP02904	0.0345
CPM02670	CHP05319	0.1379
CPM02671	CHP04006	0.069
CPM02671	CHP02427	0.1379
CPM02671	CHP01717	0.069
CPM02671	CHP06090	0.1379
CPM02671	CHP00142	0.1379
CPM02671	CHP00638	0.1379
CPM02671	CHP00641	0.069
CPM02671	CHP00608	0.0345
CPM02671	CHP01118	0.0345
CPM02671	CHP02904	0.0345
CPM02671	CHP05319	0.1379
CPM02672	CHP01357	
CPM02672	CHP01236	
CPM02672	CHP03049	
CPM02672	CHP01717	
CPM02672	CHP06131	
CPM02672	CHP06121	
CPM02672	CHP06090	
CPM02672	CHP00638	
CPM02672	CHP00641	
CPM02672	CHP00617	
CPM02672	CHP01118	
CPM02672	CHP03397	
CPM02673	CHP06001	
CPM02673	CHP01357	
CPM02673	CHP04306	
CPM02673	CHP04208	
CPM02673	CHP01236	
CPM02673	CHP01245	
CPM02673	CHP01543	
CPM02673	CHP01717	
CPM02673	CHP05922	
CPM02673	CHP00638	
CPM02673	CHP03635	
CPM02673	CHP01185	
CPM02673	CHP00419	
CPM02674	CHP01717	
CPM02674	CHP00638	
CPM02675	CHP01717	
CPM02675	CHP00638	
CPM02676	CHP01477	
CPM02676	CHP00638	
CPM02676	CHP03397	
CPM02676	CHP02606	
CPM02677	CHP04458	
CPM02677	CHP03791	
CPM02677	CHP04897	
CPM02677	CHP00288	
CPM02677	CHP01985	
CPM02677	CHP02122	
CPM02677	CHP05957	
CPM02677	CHP05746	
CPM02677	CHP01717	
CPM02677	CHP06090	
CPM02677	CHP00142	
CPM02677	CHP00638	
CPM02677	CHP01118	
CPM02677	CHP04556	
CPM02677	CHP00884	
CPM02677	CHP03635	
CPM02677	CHP00419	
CPM02678	CHP03791	0.1333
CPM02678	CHP01717	0.0667
CPM02678	CHP06090	0.0667
CPM02678	CHP00638	0.4
CPM02678	CHP00641	0.0667
CPM02678	CHP01118	0.0667
CPM02678	CHP04556	0.0667
CPM02678	CHP03635	0.0667
CPM02678	CHP00419	0.0667
CPM02679	CHP04458	
CPM02679	CHP03791	
CPM02679	CHP04897	
CPM02679	CHP00288	
CPM02679	CHP01985	
CPM02679	CHP02122	
CPM02679	CHP05957	
CPM02679	CHP05746	
CPM02679	CHP01717	
CPM02679	CHP06090	
CPM02679	CHP00142	
CPM02679	CHP00638	
CPM02679	CHP01118	
CPM02679	CHP04556	
CPM02679	CHP00884	
CPM02679	CHP03635	
CPM02679	CHP00419	
CPM02680	CHP01236	
CPM02680	CHP00638	
CPM02680	CHP03635	
CPM02681	CHP03791	0.2759
CPM02681	CHP02842	0.1034
CPM02681	CHP03609	0.1379
CPM02681	CHP06090	0.1034
CPM02681	CHP00638	0.069
CPM02681	CHP03591	0.1379
CPM02681	CHP03635	0.069
CPM02681	CHP05380	0.1034
CPM02682	CHP06090	
CPM02682	CHP00142	
CPM02682	CHP00638	
CPM02682	CHP03635	
CPM02682	CHP05380	
CPM02682	CHP00419	
CPM02682	CHP00341	
CPM02683	CHP06090	
CPM02683	CHP00142	
CPM02683	CHP00638	
CPM02683	CHP03635	
CPM02683	CHP05380	
CPM02683	CHP00419	
CPM02683	CHP00341	
CPM02684	CHP06029	
CPM02684	CHP05919	
CPM02684	CHP06207	
CPM02684	CHP01236	
CPM02684	CHP06035	
CPM02684	CHP01717	
CPM02684	CHP01898	
CPM02684	CHP00638	
CPM02684	CHP03024	
CPM02684	CHP03635	
CPM02684	CHP04065	
CPM02684	CHP01326	
CPM02684	CHP04818	
CPM02684	CHP04851	
CPM02685	CHP00209	0.0833
CPM02685	CHP06090	0.1667
CPM02685	CHP00142	0.1667
CPM02685	CHP00638	0.1667
CPM02685	CHP00641	0.1667
CPM02685	CHP03635	0.1667
CPM02685	CHP00361	0.0833
CPM02686	CHP04259	0.1111
CPM02686	CHP03791	0.2222
CPM02686	CHP01236	0.1111
CPM02686	CHP03609	0.1111
CPM02686	CHP06090	0.1111
CPM02686	CHP00638	0.1111
CPM02686	CHP00884	0.1111
CPM02686	CHP03591	0.1111
CPM02687	CHP03791	
CPM02687	CHP03635	
CPM02687	CHP00419	
CPM02688	CHP04419	
CPM02688	CHP03704	
CPM02688	CHP00039	
CPM02688	CHP03341	
CPM02688	CHP03609	
CPM02688	CHP06090	
CPM02688	CHP03024	
CPM02688	CHP03716	
CPM02688	CHP00689	
CPM02688	CHP03344	
CPM02688	CHP05319	
CPM02688	CHP01185	
CPM02688	CHP02606	
CPM02688	CHP00419	
CPM02689	CHP04306	
CPM02689	CHP04466	
CPM02689	CHP03665	
CPM02689	CHP04897	
CPM02689	CHP03185	
CPM02689	CHP00638	
CPM02689	CHP03635	
CPM02689	CHP03352	
CPM02690	CHP02427	
CPM02690	CHP06032	
CPM02690	CHP01717	
CPM02690	CHP00638	
CPM02690	CHP03319	
CPM02691	CHP04259	0.027
CPM02691	CHP04419	0.0075
CPM02691	CHP03791	0.1502
CPM02691	CHP00039	0.021
CPM02691	CHP00288	0.021
CPM02691	CHP05190	0.0375
CPM02691	CHP01114	0.027
CPM02691	CHP03341	0.021
CPM02691	CHP03609	0.027
CPM02691	CHP03024	0.027
CPM02691	CHP05831	0.2703
CPM02691	CHP01408	0.015
CPM02691	CHP01717	0.027
CPM02691	CHP06090	0.033
CPM02691	CHP05922	0.0075
CPM02691	CHP00142	0.033
CPM02691	CHP04525	0.033
CPM02691	CHP02904	0.0015
CPM02691	CHP00884	0.021
CPM02691	CHP04083	0.021
CPM02691	CHP05319	0.027
CPM02691	CHP05294	0.0901
CPM02691	CHP02606	0.027
CPM02691	CHP01211	0.027
CPM02692	CHP05831	
CPM02693	CHP05831	
CPM02694	CHP06156	0.0231
CPM02694	CHP05831	0.9259
CPM02694	CHP01690	0.0463
CPM02694	CHP02410	0.0046
CPM02695	CHP01357	0.0499
CPM02695	CHP00412	0.0369
CPM02695	CHP04419	0.0369
CPM02695	CHP03791	0.0586
CPM02695	CHP06065	0.0369
CPM02695	CHP06004	0.0239
CPM02695	CHP00356	0.0456
CPM02695	CHP01236	0.0911
CPM02695	CHP02842	0.0239
CPM02695	CHP01114	0.0456
CPM02695	CHP03049	0.0456
CPM02695	CHP05831	0.0087
CPM02695	CHP05957	0.0369
CPM02695	CHP06090	0.0456
CPM02695	CHP05766	0.0087
CPM02695	CHP00638	0.0412
CPM02695	CHP00617	0.0369
CPM02695	CHP03024	0.0586
CPM02695	CHP00689	0.0239
CPM02695	CHP03429	0.0911
CPM02695	CHP03591	0.0456
CPM02695	CHP03601	0.0174
CPM02695	CHP05380	0.0456
CPM02695	CHP01211	0.0456
CPM02696	CHP01357	
CPM02696	CHP00689	
CPM02696	CHP05832	
CPM02696	CHP03049	
CPM02696	CHP03635	
CPM02696	CHP00361	
CPM02697	CHP04225	0.5556
CPM02697	CHP00689	0.2778
CPM02697	CHP02557	0.0556
CPM02697	CHP01958	0.0556
CPM02697	CHP01118	0.0556
CPM02698	CHP04259	
CPM02698	CHP03791	
CPM02698	CHP06146	
CPM02698	CHP05791	
CPM02698	CHP00288	
CPM02698	CHP05190	
CPM02698	CHP01236	
CPM02698	CHP03341	
CPM02698	CHP01408	
CPM02698	CHP05840	
CPM02698	CHP05986	
CPM02698	CHP06008	
CPM02698	CHP05922	
CPM02698	CHP01118	
CPM02698	CHP03024	
CPM02698	CHP00779	
CPM02698	CHP03461	
CPM02698	CHP00884	
CPM02698	CHP04021	
CPM02698	CHP04083	
CPM02699	CHP00412	
CPM02699	CHP00513	
CPM02699	CHP03791	
CPM02699	CHP06206	
CPM02699	CHP00229	
CPM02699	CHP00099	
CPM02699	CHP05806	
CPM02699	CHP05831	
CPM02699	CHP05957	
CPM02699	CHP05746	
CPM02699	CHP05766	
CPM02699	CHP00689	
CPM02699	CHP04083	
CPM02699	CHP00168	
CPM02699	CHP02606	
CPM02700	CHP03791	
CPM02700	CHP03665	
CPM02700	CHP03704	
CPM02700	CHP04106	
CPM02700	CHP05162	
CPM02700	CHP05831	
CPM02700	CHP05795	
CPM02700	CHP05983	
CPM02700	CHP00638	
CPM02700	CHP00617	
CPM02700	CHP02863	
CPM02700	CHP03024	
CPM02700	CHP03434	
CPM02700	CHP03635	
CPM02700	CHP04065	
CPM02700	CHP00419	
CPM02701	CHP01357	
CPM02701	CHP04259	
CPM02701	CHP03791	
CPM02701	CHP04006	
CPM02701	CHP05919	
CPM02701	CHP05832	
CPM02701	CHP05190	
CPM02701	CHP01114	
CPM02701	CHP01964	
CPM02701	CHP01717	
CPM02701	CHP01118	
CPM02701	CHP03591	
CPM02701	CHP04021	
CPM02701	CHP00361	
CPM02701	CHP04818	
CPM02701	CHP01211	
CPM02702	CHP01357	
CPM02702	CHP04259	
CPM02702	CHP03791	
CPM02702	CHP04006	
CPM02702	CHP05919	
CPM02702	CHP05832	
CPM02702	CHP05190	
CPM02702	CHP01118	
CPM02702	CHP01114	
CPM02702	CHP01964	
CPM02702	CHP03591	
CPM02702	CHP04021	
CPM02702	CHP00361	
CPM02702	CHP04818	
CPM02702	CHP01211	
CPM02703	CHP04259	0.0775
CPM02703	CHP01357	0.0973
CPM02703	CHP03791	0.0973
CPM02703	CHP04006	0.0653
CPM02703	CHP05919	0.0137
CPM02703	CHP05832	0.0198
CPM02703	CHP05190	0.0653
CPM02703	CHP01118	0.0319
CPM02703	CHP01114	0.1292
CPM02703	CHP01717	0.0653
CPM02703	CHP03591	0.0653
CPM02703	CHP04021	0.0775
CPM02703	CHP00361	0.0319
CPM02703	CHP04818	0.0653
CPM02703	CHP01211	0.0973
CPM02704	CHP04419	0.0068
CPM02704	CHP03791	0.0946
CPM02704	CHP05919	0.0203
CPM02704	CHP00039	0.054
CPM02704	CHP05832	0.0135
CPM02704	CHP00288	0.027
CPM02704	CHP01236	0.027
CPM02704	CHP02842	0.0701
CPM02704	CHP03609	0.0701
CPM02704	CHP06090	0.0701
CPM02704	CHP00638	0.054
CPM02704	CHP03194	0.0811
CPM02704	CHP01110	0.027
CPM02704	CHP00884	0.054
CPM02704	CHP03591	0.1115
CPM02704	CHP03635	0.054
CPM02704	CHP03344	0.0135
CPM02704	CHP05380	0.0701
CPM02704	CHP02606	0.027
CPM02704	CHP04818	0.054
CPM02705	CHP01236	0.1466
CPM02705	CHP05831	0.39
CPM02705	CHP05919	0.39
CPM02705	CHP00641	0.0733
CPM02706	CHP01236	
CPM02706	CHP05831	
CPM02706	CHP05919	
CPM02706	CHP00641	
CPM02707	CHP03791	0.1915
CPM02707	CHP04006	0.0343
CPM02707	CHP05919	0.0158
CPM02707	CHP05832	0.16
CPM02707	CHP01717	0.0478
CPM02707	CHP06090	0.0478
CPM02707	CHP00142	0.0478
CPM02707	CHP00638	0.0239
CPM02707	CHP00641	0.0478
CPM02707	CHP00617	0.032
CPM02707	CHP03194	0.1276
CPM02707	CHP01118	0.032
CPM02707	CHP03461	0.0239
CPM02707	CHP03591	0.1016
CPM02707	CHP03635	0.0239
CPM02707	CHP05319	0.0081
CPM02707	CHP00419	0.0343
CPM02708	CHP04006	
CPM02708	CHP05919	
CPM02708	CHP00039	
CPM02708	CHP05832	
CPM02708	CHP00288	
CPM02708	CHP05190	
CPM02708	CHP02427	
CPM02708	CHP01408	
CPM02708	CHP01717	
CPM02708	CHP06090	
CPM02708	CHP00142	
CPM02708	CHP00638	
CPM02708	CHP00608	
CPM02708	CHP01118	
CPM02708	CHP02904	
CPM02708	CHP05319	
CPM02708	CHP03081	
CPM02708	CHP01211	
CPM02709	CHP04259	0.0806
CPM02709	CHP04419	0.0242
CPM02709	CHP03791	0.0806
CPM02709	CHP05832	0.0806
CPM02709	CHP01236	0.0806
CPM02709	CHP03426	0.0806
CPM02709	CHP01717	0.0806
CPM02709	CHP05922	0.0081
CPM02709	CHP00617	0.121
CPM02709	CHP03024	0.0806
CPM02709	CHP03591	0.0806
CPM02709	CHP03319	0.2016
CPM02710	CHP01357	
CPM02710	CHP03791	
CPM02710	CHP00288	
CPM02710	CHP01236	
CPM02710	CHP01367	
CPM02710	CHP03609	
CPM02710	CHP03049	
CPM02710	CHP01425	
CPM02710	CHP05831	
CPM02710	CHP01717	
CPM02710	CHP00142	
CPM02710	CHP00638	
CPM02710	CHP00617	
CPM02710	CHP00884	
CPM02710	CHP03591	
CPM02710	CHP00419	
CPM02710	CHP00341	
CPM02711	CHP00288	
CPM02711	CHP01245	
CPM02711	CHP05831	
CPM02711	CHP05922	
CPM02711	CHP04818	
CPM02712	CHP06033	
CPM02712	CHP06051	
CPM02712	CHP03426	
CPM02712	CHP06031	
CPM02712	CHP01717	
CPM02712	CHP00638	
CPM02712	CHP00641	
CPM02712	CHP00608	
CPM02712	CHP03024	
CPM02712	CHP00884	
CPM02712	CHP04021	
CPM02712	CHP03344	
CPM02712	CHP00419	
CPM02712	CHP01234	
CPM02713	CHP03791	0.2963
CPM02713	CHP03609	0.1481
CPM02713	CHP06090	0.1111
CPM02713	CHP02842	0.1111
CPM02713	CHP01110	0.037
CPM02713	CHP03591	0.1481
CPM02713	CHP03344	0.037
CPM02713	CHP05380	0.1111
CPM02714	CHP03791	
CPM02714	CHP02842	
CPM02714	CHP03609	
CPM02714	CHP06090	
CPM02714	CHP01110	
CPM02714	CHP03591	
CPM02714	CHP03344	
CPM02714	CHP05380	
CPM02715	CHP03791	0.2963
CPM02715	CHP02842	0.1111
CPM02715	CHP03609	0.1481
CPM02715	CHP06090	0.1111
CPM02715	CHP01110	0.037
CPM02715	CHP03591	0.1481
CPM02715	CHP03344	0.037
CPM02715	CHP05380	0.1111
CPM02716	CHP03791	0.2963
CPM02716	CHP02842	0.1111
CPM02716	CHP03609	0.1481
CPM02716	CHP06090	0.1111
CPM02716	CHP01110	0.037
CPM02716	CHP03591	0.1481
CPM02716	CHP03344	0.037
CPM02716	CHP05380	0.1111
CPM02717	CHP03791	0.2963
CPM02717	CHP02842	0.1111
CPM02717	CHP03609	0.1481
CPM02717	CHP06090	0.1111
CPM02717	CHP01110	0.037
CPM02717	CHP03591	0.1481
CPM02717	CHP03344	0.037
CPM02717	CHP05380	0.1111
CPM02718	CHP00142	0.2143
CPM02718	CHP01118	0.2143
CPM02718	CHP05502	0.0714
CPM02718	CHP00641	0.2143
CPM02718	CHP03344	0.0714
CPM02718	CHP03081	0.2143
CPM02719	CHP04795	
CPM02719	CHP01118	
CPM02719	CHP06191	
CPM02719	CHP00608	
CPM02719	CHP03683	
CPM02719	CHP01326	
CPM02719	CHP02546	
CPM02720	CHP04372	0.0408
CPM02720	CHP04452	0.2551
CPM02720	CHP05456	0.051
CPM02720	CHP00216	0.0408
CPM02720	CHP03500	0.102
CPM02720	CHP01723	0.102
CPM02720	CHP01690	0.051
CPM02720	CHP01630	0.051
CPM02720	CHP03223	0.0765
CPM02720	CHP01118	0.051
CPM02720	CHP00513	0.0255
CPM02720	CHP03663	0.051
CPM02720	CHP02410	0.102
CPM02721	CHP04372	
CPM02721	CHP04452	
CPM02721	CHP05456	
CPM02721	CHP00216	
CPM02721	CHP03500	
CPM02721	CHP01723	
CPM02721	CHP06177	
CPM02721	CHP01690	
CPM02721	CHP01630	
CPM02721	CHP03223	
CPM02721	CHP01118	
CPM02721	CHP00513	
CPM02721	CHP03663	
CPM02721	CHP02410	
CPM02722	CHP04372	
CPM02722	CHP04452	
CPM02722	CHP05456	
CPM02722	CHP00216	
CPM02722	CHP03500	
CPM02722	CHP01723	
CPM02722	CHP06177	
CPM02722	CHP01690	
CPM02722	CHP01630	
CPM02722	CHP03223	
CPM02722	CHP01118	
CPM02722	CHP00513	
CPM02722	CHP03663	
CPM02722	CHP02410	
CPM02723	CHP04419	
CPM02723	CHP04795	
CPM02723	CHP05195	
CPM02723	CHP01367	
CPM02723	CHP00844	
CPM02723	CHP02546	
CPM02724	CHP04795	
CPM02724	CHP05195	
CPM02724	CHP01367	
CPM02724	CHP00844	
CPM02724	CHP02546	
CPM02725	CHP04419	
CPM02725	CHP04795	
CPM02725	CHP05195	
CPM02725	CHP01367	
CPM02725	CHP00844	
CPM02725	CHP02546	
CPM02726	CHP04419	0.1509
CPM02726	CHP04795	0.1509
CPM02726	CHP05195	0.2264
CPM02726	CHP01367	0.1509
CPM02726	CHP00844	0.0189
CPM02726	CHP02546	0.3019
CPM02727	CHP00209	
CPM02727	CHP01247	
CPM02727	CHP01118	
CPM02727	CHP05957	
CPM02727	CHP01690	
CPM02727	CHP00608	
CPM02727	CHP03635	
CPM02727	CHP03683	
CPM02727	CHP01326	
CPM02728	CHP00209	0.1034
CPM02728	CHP01247	0.1149
CPM02728	CHP01118	0.069
CPM02728	CHP05957	0.2299
CPM02728	CHP01690	0.023
CPM02728	CHP00608	0.1149
CPM02728	CHP03635	0.1149
CPM02728	CHP03683	0.1149
CPM02728	CHP01326	0.1149
CPM02729	CHP04795	
CPM02729	CHP00209	
CPM02729	CHP01247	
CPM02729	CHP01118	
CPM02729	CHP05957	
CPM02729	CHP01690	
CPM02729	CHP00608	
CPM02729	CHP03635	
CPM02729	CHP03683	
CPM02729	CHP01326	
CPM02730	CHP01382	
CPM02730	CHP04431	
CPM02730	CHP03785	
CPM02730	CHP03945	
CPM02730	CHP03693	
CPM02730	CHP04177	
CPM02730	CHP04225	
CPM02730	CHP00639	
CPM02730	CHP00689	
CPM02730	CHP05662	
CPM02730	CHP01118	
CPM02730	CHP02073	
CPM02730	CHP03345	
CPM02730	CHP03411	
CPM02730	CHP01682	
CPM02730	CHP03461	
CPM02730	CHP00162	
CPM02730	CHP00419	
CPM02731	CHP01382	0.1271
CPM02731	CHP04431	0.0462
CPM02731	CHP03785	0.1156
CPM02731	CHP03945	0.027
CPM02731	CHP03693	0.0231
CPM02731	CHP04177	0.01
CPM02731	CHP04225	0.0231
CPM02731	CHP00639	0.1271
CPM02731	CHP00689	0.0077
CPM02731	CHP05662	0.0616
CPM02731	CHP01118	0.0532
CPM02731	CHP02073	0.077
CPM02731	CHP03345	0.2311
CPM02731	CHP03411	0.0462
CPM02731	CHP03178	0.0154
CPM02731	CHP01682	0.0039
CPM02731	CHP03461	0.0015
CPM02731	CHP00162	0.0015
CPM02731	CHP00419	0.0015
CPM02732	CHP00421	
CPM02732	CHP00456	
CPM02732	CHP03426	
CPM02732	CHP03024	
CPM02732	CHP05795	
CPM02732	CHP00638	
CPM02732	CHP00617	
CPM02732	CHP01007	
CPM02732	CHP01118	
CPM02732	CHP00857	
CPM02732	CHP03319	
CPM02732	CHP01326	
CPM02733	CHP03344	
CPM02734	CHP05989	
CPM02734	CHP04259	
CPM02734	CHP04461	
CPM02734	CHP05881	
CPM02734	CHP03134	
CPM02734	CHP06157	
CPM02734	CHP05746	
CPM02734	CHP03397	
CPM02734	CHP03344	
CPM02734	CHP02312	
CPM02734	CHP01351	
CPM02734	CHP05380	
CPM02735	CHP05989	
CPM02735	CHP04259	
CPM02735	CHP04461	
CPM02735	CHP05881	
CPM02735	CHP03134	
CPM02735	CHP06157	
CPM02735	CHP05746	
CPM02735	CHP03397	
CPM02735	CHP03344	
CPM02735	CHP02312	
CPM02735	CHP01351	
CPM02735	CHP05380	
CPM02736	CHP00456	
CPM02736	CHP05190	
CPM02736	CHP01236	
CPM02736	CHP03341	
CPM02736	CHP01408	
CPM02736	CHP05956	
CPM02736	CHP05932	
CPM02736	CHP05922	
CPM02736	CHP04525	
CPM02736	CHP03344	
CPM02737	CHP06146	
CPM02737	CHP03342	
CPM02737	CHP01408	
CPM02737	CHP05922	
CPM02737	CHP00142	
CPM02737	CHP00641	
CPM02737	CHP01118	
CPM02737	CHP01110	
CPM02737	CHP03344	
CPM02737	CHP01146	
CPM02738	CHP01723	0.0938
CPM02738	CHP00641	0.0938
CPM02738	CHP00608	0.125
CPM02738	CHP01118	0.0625
CPM02738	CHP03635	0.1875
CPM02738	CHP03683	0.0625
CPM02738	CHP01326	0.125
CPM02738	CHP00209	0.125
CPM02738	CHP00341	0.125
CPM02739	CHP00030	
CPM02739	CHP00216	
CPM02739	CHP01118	
CPM02739	CHP00779	
CPM02739	CHP03344	
CPM02739	CHP02410	
CPM02740	CHP01357	0.2232
CPM02740	CHP03049	0.0446
CPM02740	CHP06090	0.1049
CPM02740	CHP00641	0.0525
CPM02740	CHP00689	0.4464
CPM02740	CHP02427	0.1116
CPM02740	CHP00361	0.0167
CPM02741	CHP01357	
CPM02741	CHP03049	
CPM02741	CHP06090	
CPM02741	CHP00641	
CPM02741	CHP00689	
CPM02741	CHP02427	
CPM02741	CHP00361	
CPM02742	CHP02842	0.2
CPM02742	CHP06090	0.2
CPM02742	CHP03635	0.2
CPM02742	CHP04065	0.2
CPM02742	CHP01326	0.2
CPM02743	CHP02842	0.2
CPM02743	CHP06090	0.2
CPM02743	CHP03635	0.2
CPM02743	CHP04065	0.2
CPM02743	CHP01326	0.2
CPM02744	CHP02842	0.2
CPM02744	CHP06090	0.2
CPM02744	CHP03635	0.2
CPM02744	CHP04065	0.2
CPM02744	CHP01326	0.2
CPM02745	CHP00608	0.2144
CPM02745	CHP01118	0.1426
CPM02745	CHP03635	0.2144
CPM02745	CHP03683	0.2144
CPM02745	CHP01326	0.2144
CPM02746	CHP00608	
CPM02746	CHP01118	
CPM02746	CHP03635	
CPM02746	CHP03683	
CPM02746	CHP01326	
CPM02747	CHP00288	
CPM02747	CHP04404	
CPM02747	CHP04095	
CPM02747	CHP00142	
CPM02747	CHP01236	
CPM02747	CHP01508	
CPM02747	CHP02842	
CPM02747	CHP01771	
CPM02747	CHP03243	
CPM02747	CHP03024	
CPM02747	CHP01425	
CPM02747	CHP05500	
CPM02747	CHP05478	
CPM02747	CHP05623	
CPM02747	CHP06099	
CPM02747	CHP00638	
CPM02747	CHP03202	
CPM02747	CHP01007	
CPM02747	CHP02863	
CPM02747	CHP01091	
CPM02747	CHP04359	
CPM02747	CHP03635	
CPM02747	CHP00857	
CPM02747	CHP00274	
CPM02747	CHP00162	
CPM02747	CHP05294	
CPM02747	CHP02606	
CPM02747	CHP00361	
CPM02747	CHP00419	
CPM02747	CHP00303	
CPM02748	CHP04577	0.1042
CPM02748	CHP06037	0.2083
CPM02748	CHP00844	0.1042
CPM02748	CHP01425	0.125
CPM02748	CHP01127	0.125
CPM02748	CHP03306	0.1042
CPM02748	CHP01351	0.125
CPM02748	CHP02606	0.1042
CPM02749	CHP04577	0.0806
CPM02749	CHP00059	0.0806
CPM02749	CHP06037	0.1344
CPM02749	CHP00323	0.0806
CPM02749	CHP02410	0.0323
CPM02749	CHP00844	0.1344
CPM02749	CHP01425	0.0806
CPM02749	CHP01127	0.0538
CPM02749	CHP02904	0.0806
CPM02749	CHP03306	0.0806
CPM02749	CHP01351	0.0806
CPM02749	CHP02606	0.0806
CPM02750	CHP05989	0.0133
CPM02750	CHP04238	0.08
CPM02750	CHP01514	0.08
CPM02750	CHP02095	0.08
CPM02750	CHP02122	0.08
CPM02750	CHP02410	0.2667
CPM02750	CHP01425	0.08
CPM02750	CHP06191	0.08
CPM02750	CHP05478	0.08
CPM02750	CHP01127	0.08
CPM02750	CHP01351	0.08
CPM02751	CHP04259	0.0622
CPM02751	CHP03791	0.0933
CPM02751	CHP05190	0.0622
CPM02751	CHP01236	0.0622
CPM02751	CHP03341	0.0544
CPM02751	CHP01516	0.0466
CPM02751	CHP05834	0.0101
CPM02751	CHP05956	0.0311
CPM02751	CHP06090	0.0777
CPM02751	CHP05922	0.0028
CPM02751	CHP00638	0.0622
CPM02751	CHP00641	0.0777
CPM02751	CHP03024	0.0622
CPM02751	CHP00884	0.0933
CPM02751	CHP03591	0.0777
CPM02751	CHP04021	0.0622
CPM02751	CHP04818	0.0622
CPM02752	CHP04259	
CPM02752	CHP03791	
CPM02752	CHP05190	
CPM02752	CHP01236	
CPM02752	CHP03341	
CPM02752	CHP01516	
CPM02752	CHP05834	
CPM02752	CHP05956	
CPM02752	CHP01717	
CPM02752	CHP05922	
CPM02752	CHP00638	
CPM02752	CHP00641	
CPM02752	CHP03024	
CPM02752	CHP04021	
CPM02752	CHP04818	
CPM02753	CHP03791	0.0806
CPM02753	CHP00039	0.0408
CPM02753	CHP01236	0.0537
CPM02753	CHP01245	0.0677
CPM02753	CHP03049	0.0677
CPM02753	CHP05834	0.0559
CPM02753	CHP01682	0.0677
CPM02753	CHP01717	0.0537
CPM02753	CHP06090	0.0537
CPM02753	CHP00142	0.0269
CPM02753	CHP00638	0.0537
CPM02753	CHP00641	0.0537
CPM02753	CHP01118	0.0269
CPM02753	CHP02863	0.0408
CPM02753	CHP00884	0.0677
CPM02753	CHP03591	0.0537
CPM02753	CHP04818	0.0677
CPM02753	CHP01211	0.0677
CPM02754	CHP03791	0.0806
CPM02754	CHP00039	0.0408
CPM02754	CHP01236	0.0537
CPM02754	CHP01245	0.0677
CPM02754	CHP03049	0.0677
CPM02754	CHP05834	0.0559
CPM02754	CHP01682	0.0677
CPM02754	CHP01717	0.0537
CPM02754	CHP06090	0.0537
CPM02754	CHP00142	0.0269
CPM02754	CHP00638	0.0537
CPM02754	CHP00641	0.0537
CPM02754	CHP01118	0.0269
CPM02754	CHP02863	0.0408
CPM02754	CHP00884	0.0677
CPM02754	CHP03591	0.0537
CPM02754	CHP04818	0.0677
CPM02754	CHP01211	0.0677
CPM02755	CHP06191	0.0489
CPM02755	CHP05766	0.0979
CPM02755	CHP01248	0.0979
CPM02755	CHP01723	0.0979
CPM02755	CHP05834	0.0215
CPM02755	CHP01690	0.0587
CPM02755	CHP05687	0.1468
